时间,时间维度,南方电网,广东,广西,云南,海南,贵州,天生桥及龙滩 ,指标单位
2020-01-31,日,110188.00000000,9086.00000000,9344.00000000,66521.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-01,日,110188.00000000,9086.00000000,9344.00000000,66521.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-02,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-03,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-04,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-05,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-06,日,110188.00000000,9086.00000000,9344.00000000,66521.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-07,日,110188.00000000,9086.00000000,9344.00000000,66521.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-08,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-09,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-10,日,110188.00000000,9086.00000000,9343.80000000,66520.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-11,日,110188.00000000,9086.00000000,9344.00000000,66520.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-12,日,108687.00000000,9390.00000000,9232.00000000,64760.00000000,915.00000000,16970.00000000,"7420.00000000	",MWh
2020-02-13,日,110188.00000000,9086.00000000,9344.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-14,日,108392.40000000,9086.00000000,9343.80000000,64725.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-15,日,108392.40000000,9086.00000000,9343.80000000,64725.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-16,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-17,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-18,日,108392.40000000,9086.00000000,9343.80000000,64725.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-19,日,108392.40000000,9086.00000000,9343.80000000,64725.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-20,日,108392.00000000,9086.00000000,9343.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-21,日,108392.00000000,9086.00000000,9343.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-22,日,108392.00000000,9086.00000000,9343.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-23,日,108392.00000000,9086.00000000,9343.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-24,日,108392.40000000,9086.00000000,9343.80000000,64725.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-25,日,108392.40000000,9086.00000000,9343.80000000,64725.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-26,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-27,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-02-28,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-02-29,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-01,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-02,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-03,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-04,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-05,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-06,日,108392.00000000,9086.00000000,9343.80000000,64725.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-07,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-08,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-09,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-10,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-11,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-12,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-13,日,108393.00000000,9086.00000000,9344.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-14,日,108393.00000000,9086.00000000,9344.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-15,日,108393.00000000,9086.00000000,9344.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-16,日,108393.00000000,9086.00000000,9344.00000000,64725.00000000,870.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-17,日,108392.00000000,9086.00000000,9344.00000000,64725.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-18,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-19,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-20,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-21,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-22,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-23,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-24,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-25,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-26,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-27,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-28,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-03-29,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-30,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-03-31,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-04-01,日,110187.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-04-02,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-04-03,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-04-04,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-04-05,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-04-06,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-04-07,日,108792.00000000,9086.00000000,9343.00000000,65125.00000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-04-08,日,110387.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-04-09,日,110387.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16948.00000000,"7420.00000000	",MWh
2020-04-10,日,110395.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16956.00000000,"7420.00000000	",MWh
2020-04-11,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-04-12,日,108792.00000000,9086.00000000,9344.00000000,65125.00000000,869.00000000,16948.00000000,"7420.00000000	",MWh
2020-04-13,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-14,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-15,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-16,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-17,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-18,日,110195.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16956.00000000,"7420.00000000	",MWh
2020-04-19,日,110195.94000000,9086.00000000,9343.80000000,66520.54000000,869.60000000,16956.00000000,"7420.00000000	",MWh
2020-04-20,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-21,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-22,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-23,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-24,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-25,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-26,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-27,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-04-28,日,110395.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16956.00000000,"7420.00000000	",MWh
2020-04-29,日,110395.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16956.00000000,"7420.00000000	",MWh
2020-04-30,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-01,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-02,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-03,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-04,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-05,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-06,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-07,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-08,日,110395.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16956.00000000,"7420.00000000	",MWh
2020-05-09,日,110395.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16956.00000000,"7420.00000000	",MWh
2020-05-10,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-11,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-12,日,109000.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16956.00000000,"7420.00000000	",MWh
2020-05-13,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-14,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-15,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-16,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-17,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-18,日,110408.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-05-19,日,110408.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-05-20,日,109013.00000000,9086.00000000,9543.80000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-21,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-22,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-23,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-24,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-25,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-26,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-27,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-28,日,110408.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-05-29,日,110408.94000000,9086.00000000,9543.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-05-30,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-05-31,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-01,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-02,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-03,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-04,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-05,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-06,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-07,日,110432.94000000,9086.00000000,9567.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-06-08,日,110432.94000000,9086.00000000,9567.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-06-09,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-10,日,109013.00000000,9086.00000000,9544.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-11,日,110432.94000000,9086.00000000,9567.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-06-12,日,109037.00000000,9086.00000000,9568.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-13,日,109037.00000000,9086.00000000,9568.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-14,日,109037.00000000,9086.00000000,9568.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-15,日,109037.00000000,9086.00000000,9568.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-16,日,109037.00000000,9086.00000000,9568.00000000,65125.00000000,869.00000000,16969.00000000,"7420.00000000	",MWh
2020-06-17,日,110432.94000000,9086.00000000,9567.80000000,66520.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-06-18,日,111269.94000000,9086.00000000,9567.80000000,67357.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-06-19,日,111469.94000000,9086.00000000,9767.80000000,67357.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
2020-06-20,日,111469.94000000,9086.00000000,9767.80000000,67357.54000000,869.60000000,16969.00000000,"7420.00000000	",MWh
